timestamp,lat,long,brand,model,constrYear,color,passengers,abLeftFront,abRightFront,abLeftMid,abRightMid,tireLeftFront,tireRightFront,tireLeftRear,tireRightRear,windowFront,windowLeftFront,windowRightFront,windowLeftRear,windowRightRear,windowRear,v10SecAgo,v5SecAgo,v3SecAgo,v2SecAgo,v1SecAgo
26861,43.646596,-79.389763,Ford,Superduty,2005,white,2,True,True,True,True,False,False,False,False,True,False,False,False,False,True,96,76,90,87,55
26865,43.636368,-79.399729,Ford,Fusion,2000,red,3,True,True,True,True,False,False,False,False,True,False,False,False,False,False,103,85,78,85,83
26875,43.646572,-79.389725,GMC,Danyon,2004,white,2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,101,88,86,64,47
26884,43.636368,-79.399769,Toyota,Corolla,2013,silver,5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,59,55,68,62,21
26891,43.648741,-79.396468,Toyota,Yaris,2010,black,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,153,95,93,82,27
26896,43.652246,-79.401181,Honda,Civic Tourer,2015,red,5,True,False,True,True,False,False,True,True,False,False,False,True,False,True,177,199,180,148,141
26904,43.64872,-79.396422,BMW,5er,2010,black,3,True,True,False,True,False,False,False,False,True,False,False,False,False,True,89,70,59,59,40
26907,43.638861,-79.39277,Audi,Q5,2006,red,4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,109,99,123,89,43
26915,43.658514,-79.384827,BMW,1er,2007,white,1,True,True,False,True,False,False,False,False,True,False,True,False,False,False,2,1,1,0,0
26920,43.641431,-79.398889,Ford,Explorer,2005,blue,1,False,True,True,True,False,False,True,True,True,True,True,False,True,True,186,178,145,159,146
26926,43.645482,-79.395277,Ford,Fusion,2006,blue,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,34,27,22,24,13
26935,43.63888,-79.39279,GMC,Sierra,2007,silver,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,156,83,67,61,60
26939,43.652197,-79.368548,Honda,Jazz,2006,red,1,True,True,True,True,False,False,True,False,True,False,False,False,False,True,136,85,73,64,47
26941,43.63632,-79.399715,KIA,Carens,2005,silver,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,36,34,36,18,19
26947,43.641401,-79.398873,GMC,Sierra,2011,white,5,False,True,True,True,False,False,False,False,True,False,True,False,False,True,16,10,9,6,3
26955,43.642645,-79.402273,BMW,4er,2000,black,5,True,True,True,True,True,True,True,True,True,False,True,False,False,True,160,158,157,146,45
26964,43.652311,79.40619,VW,Tiguan,2003,black,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,154,113,88,54,51
26965,43.638875,-79.39259,Ford,Mustang,2009,blue,5,False,False,True,False,False,False,False,False,False,False,True,False,False,True,22,22,22,12,9
26969,43.695734,-79.450349,Hyundai,Sonata,2002,silver,4,False,True,True,True,False,False,False,False,False,False,False,True,True,True,69,35,43,26,14
26974,43.644775,-79.384992,GMC,Danyon,2008,white,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,43,34,37,16,15
26976,43.636331,-79.399714,GMC,Yukon,2001,gray,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,50,38,43,32,25
26986,43.636379,-79.399759,Hyundai,Elantra,2010,gray,5,False,True,False,True,False,False,False,False,False,False,False,False,True,True,212,109,91,61,53
26995,43.648723,-79.396412,Buick,Cascada,2000,black,2,True,False,True,False,False,False,False,False,True,False,False,False,False,True,80,49,43,40,31
27001,43.652139,-79.368577,Buick,Regal,2001,black,5,True,True,True,False,False,False,False,False,False,True,False,False,False,False,49,36,37,34,28
27006,43.652323,79.406143,KIA,Rio,2006,black,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,188,121,75,41,28
27011,43.653123,-79.375615,Chevrolet,Suburban,2007,white,1,True,True,True,False,False,False,False,False,True,True,False,False,False,False,49,45,57,32,16
27015,43.640698,-79.383356,BMW,X3,2001,silver,3,True,True,True,True,True,True,False,False,False,False,False,False,True,False,199,107,82,74,50
27024,43.640644,-79.383314,Mercedes,B-Klasse,2007,silver,1,False,False,True,True,False,False,False,False,False,False,False,False,False,True,152,117,79,67,22
27025,43.65792,-79.36592,Hyundai,Tucson,2002,red,4,True,True,False,True,False,False,False,False,True,False,False,False,False,False,102,51,36,37,37
27029,43.641416,-79.398888,KIA,K900,2002,gray,4,True,True,True,True,False,False,False,False,True,False,False,False,False,True,102,81,59,28,8
27035,43.642695,-79.402296,Toyota,Corolla,2000,silver,4,False,True,True,False,False,False,False,False,True,False,False,False,False,False,96,50,65,47,31
27043,43.67488,-79.407197,Chevrolet,Colorado,2013,gray,4,False,True,True,True,True,True,True,False,True,False,False,True,False,True,114,116,94,103,80
27046,43.649955,-79.391117,VW,Golf,1997,gray,3,True,True,True,True,False,False,False,False,True,True,True,True,False,True,168,112,142,145,106
27049,43.654827,-79.37654,Hyundai,Santa Fe,2010,black,3,False,True,True,False,False,False,True,False,False,False,False,False,False,True,87,53,27,24,9
27058,43.693106,-79.462124,Buick,Cascada,2003,silver,5,True,True,True,True,True,False,True,False,True,True,False,True,True,True,184,115,135,84,73
27066,43.642313,-79.38399,Chevrolet,Sonic,2003,silver,5,True,True,True,True,False,True,True,False,True,True,False,False,True,True,63,79,68,69,46
27069,43.642364,-79.383995,Toyota,Yaris,2010,silver,2,True,True,True,True,True,False,False,False,True,False,False,False,True,True,188,128,128,119,70
27078,43.645413,-79.395241,Audi,A6,2010,white,5,True,False,True,True,True,False,False,False,False,False,True,True,True,False,218,267,229,249,174
27084,43.644743,-79.384952,Honda,Jazz,2014,blue,3,True,False,True,True,False,False,False,False,False,False,False,False,False,True,84,55,53,63,34
27085,43.688325,-79.48305,Audi,Q7,2013,black,1,True,False,True,True,True,True,True,False,False,True,False,False,True,False,87,91,114,110,90
27095,43.641456,-79.398821,Chevrolet,Impala,2016,white,4,True,True,False,False,True,False,False,False,True,True,True,True,False,False,119,121,120,124,69
27102,43.642358,-79.383934,Toyota,Avensis,1997,white,3,True,True,True,False,True,False,False,False,True,True,True,False,False,False,186,191,224,159,159
27103,43.648772,-79.396469,Honda,Civi,2015,gray,1,True,True,True,True,False,True,True,True,False,True,False,True,True,False,213,171,133,104,101
27109,43.638923,-79.400601,KIA,Rio,2004,red,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,17,9,8,4,2
27118,43.652381,79.406105,Buick,Verano,2012,green,1,True,True,False,True,True,False,False,False,True,False,False,False,False,False,2,2,2,1,0
27119,43.640603,-79.38337,Honda,Civic Limousine,2012,white,1,True,False,True,True,False,False,False,True,True,True,False,False,False,True,168,105,131,118,39
27126,43.695712,-79.45038,Hyundai,Tucson,2003,red,2,True,False,True,True,False,False,True,False,False,False,False,True,False,False,100,105,91,58,55
27129,43.652397,79.406111,Honda,Civic Tourer,2006,blue,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,39,27,22,13,4
27131,43.638969,-79.400648,GMC,Yukon,2002,black,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,94,60,47,32,23
27141,43.642393,-79.383923,Mercedes,C-Klasse,2014,silver,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,17,11,9,8
27143,43.649943,-79.391136,KIA,Optima,1999,silver,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,24,27,17,19,14
27152,43.644388,-79.376903,Chevrolet,Cruze,2013,silver,4,True,True,True,False,False,False,False,False,False,False,False,False,False,True,10,6,7,2,2
27154,43.645474,-79.395209,Ford,Mustang,2001,red,5,True,False,True,True,False,False,False,False,False,False,False,False,False,True,36,37,19,17,8
27157,43.638845,-79.39268,Buick,Regal,2008,white,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,91,115,88,60,26
27160,43.646534,-79.389755,Mercedes,B-Klasse,2015,gray,1,True,True,True,True,False,True,True,True,False,False,True,True,True,True,210,238,267,192,192
27168,43.69317,-79.462128,Toyota,Auris,2002,gray,4,True,True,False,False,False,False,False,False,False,False,False,False,True,False,42,38,45,27,13
27172,43.642373,-79.383975,GMC,Sierra,1997,white,4,True,True,True,True,False,False,False,False,True,False,False,False,False,False,111,125,95,89,61
27182,43.641462,-79.398823,Hyundai,Tucson,2007,blue,4,True,False,True,False,False,False,True,False,False,False,False,False,False,False,19,12,10,12,9
27188,43.64147,-79.398847,Hyundai,Accent,2012,red,4,False,False,True,True,False,True,True,True,False,True,False,True,True,True,180,172,171,110,75
27192,43.641934,-79.401886,Ford,Mustang,1999,blue,2,True,True,True,True,False,False,False,False,True,False,False,False,True,True,125,91,90,65,64
27196,43.63634,-79.399713,Toyota,Auris,2016,black,4,True,False,True,False,False,False,False,False,False,False,False,False,False,True,54,62,51,24,8
27200,43.636316,-79.399726,Chevrolet,Silverado,2002,black,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,116,78,97,49,15
27201,43.656431,-79.407604,Ford,Focus,2000,white,1,True,True,False,True,True,True,True,True,True,True,False,False,False,False,185,97,126,80,56
27209,43.638821,-79.39284,GMC,Sierra,2005,white,1,True,True,True,True,False,True,True,True,False,True,True,True,False,False,179,213,245,186,76
27211,43.641404,-79.398839,Fiat,Punto,2015,silver,3,True,True,True,True,True,False,False,False,True,False,False,False,False,False,85,73,84,80,43
27219,43.674874,-79.407157,GMC,Sierra,2015,white,3,True,True,True,True,False,True,True,True,True,True,True,False,True,False,137,139,110,92,68
27225,43.649953,-79.391159,VW,Passat,2005,yellow,4,True,False,True,True,False,False,False,False,False,False,False,False,False,True,109,138,86,72,64
27235,43.652157,-79.368549,Audi,A5,1997,silver,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,33,23,24,26,25
27241,43.636321,-79.399767,Fiat,500,2000,gray,2,True,True,False,False,False,False,False,False,True,False,False,False,False,False,50,39,45,19,19
27248,43.652338,79.406149,GMC,Yukon,2001,gray,3,True,True,True,True,False,False,False,False,True,False,False,False,False,True,150,112,119,76,43
27258,43.661541,-79.409832,GMC,Sierra,2010,black,3,True,True,True,True,False,False,True,False,False,False,True,False,False,False,218,184,211,164,50
27261,43.638844,-79.39269,GMC,Danyon,2000,white,3,True,True,True,True,True,True,False,True,True,False,True,False,False,True,149,147,180,176,70
27267,43.64524,-79.39758,BMW,2er,2016,black,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,49,24,21,24,14
27277,43.644345,-79.376928,Porsche,911 Turbo,2008,blue,5,False,True,True,False,False,False,False,False,True,True,False,False,False,True,101,113,95,91,57
27287,43.638931,-79.400673,Mercedes,C-Klasse,2000,white,1,True,True,True,True,False,False,False,False,True,False,False,True,False,True,157,87,91,67,66
27297,43.695751,-79.450396,Hyundai,Santa Fe,2016,gray,3,True,True,True,True,False,False,False,False,True,False,False,False,False,False,214,108,64,70,40
27299,43.654852,-79.376599,Porsche,911 Carrera,2016,purple,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21,12,13,9,4
27307,43.644324,-79.376975,KIA,Sportage,2002,red,5,True,True,True,True,True,False,True,True,False,True,True,False,False,True,117,96,109,112,45
27317,43.641463,-79.398891,VW,Tiguan,1999,white,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,49,55,65,26,11
27319,43.654834,-79.376574,Ford,Mustang,2007,red,4,True,True,True,True,False,True,False,False,False,False,False,True,False,True,150,106,109,48,52
27323,43.652224,-79.401121,Buick,Lacrosse,2015,silver,3,False,False,True,True,False,False,False,True,False,False,False,False,False,True,45,56,67,57,37
27330,43.652135,-79.368566,VW,Golf,2002,white,5,True,True,True,True,False,False,False,False,False,False,False,False,False,True,93,87,91,77,65
27332,43.642333,-79.383935,Hyundai,Tucson,2009,gray,1,True,True,False,True,False,False,False,False,True,False,False,False,False,False,67,38,40,34,18
27341,43.652328,79.406114,GMC,Terrain,2006,black,4,True,True,True,True,True,True,False,True,False,False,True,False,False,False,108,108,127,146,52
27343,43.688371,-79.48336,Toyota,Auris,2010,blue,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,66,35,42,45,39
27353,43.652344,79.40616,Toyota,Yaris,2011,silver,2,False,False,True,True,True,False,False,True,False,False,False,False,False,False,160,140,119,107,70
27359,43.636314,-79.39977,Chevrolet,Malibu,2014,white,1,True,False,True,True,True,False,False,True,True,True,False,False,True,False,188,122,153,84,66
27364,43.653139,-79.375685,Honda,Civic Tourer,2016,gray,1,True,True,False,True,False,False,False,False,True,False,False,False,False,True,12,11,9,3,0
27366,43.636369,-79.399727,Mercedes,A-Klasse,2008,silver,2,True,True,True,False,True,False,True,True,False,True,True,False,True,True,204,216,137,107,84
27375,43.641467,-79.398813,Honda,Civi,2003,blue,2,False,True,True,True,False,False,False,False,True,False,False,False,False,True,56,57,61,33,26
27382,43.674872,-79.407153,Honda,Jazz,2000,red,1,False,True,True,False,False,False,True,False,False,False,False,False,False,True,136,131,105,59,32
27392,43.638979,-79.400666,Honda,Civi,2002,silver,5,True,True,False,True,True,True,False,True,True,True,True,False,False,True,108,76,83,99,106
27394,43.654851,-79.376539,BMW,3er,2013,red,3,True,True,True,True,False,False,False,False,True,False,False,False,False,False,161,85,49,52,47
27403,43.688331,-79.48304,Audi,A5,2011,silver,1,True,True,True,True,False,False,False,False,True,False,False,False,False,False,74,77,67,52,42
27410,43.647408,-79.398662,KIA,Carens,2003,gray,2,True,False,False,False,False,False,False,False,False,False,True,True,False,False,40,38,37,22,23
27420,43.641472,-79.398869,VW,Jetta,2007,gray,5,True,True,True,True,True,True,False,True,False,False,True,True,False,False,160,187,210,219,154
27425,43.69353,-79.462143,VW,Jetta,1998,silver,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,54,36,19,8,4
27426,43.641447,-79.398865,Chevrolet,Malibu,2001,black,5,False,True,True,True,False,False,False,True,False,False,False,True,False,False,112,74,60,42,45
27436,43.64062,-79.383308,Honda,HR-V,2011,gray,3,True,True,True,True,True,True,True,True,False,False,True,False,True,True,139,137,104,109,109
27440,43.640672,-79.383308,VW,Tiguan,2016,silver,1,True,True,True,True,False,False,True,False,False,False,True,False,False,True,58,73,67,32,29
27450,43.652169,-79.368555,GMC,Sierra,2012,silver,1,False,True,True,False,False,False,False,False,False,False,True,False,False,False,47,28,17,6,2
27456,43.636399,-79.399786,Hyundai,Accent,1999,white,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,51,36,42,20,10
27464,43.646574,-79.389717,Mercedes,B-Klasse,2007,gray,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,191,105,87,39,31
27470,43.645412,-79.395246,Mercedes,B-Klasse,1997,white,3,True,True,True,True,True,True,True,True,False,False,True,True,True,False,170,184,155,159,163
27472,43.658549,-79.384852,Audi,A6,2004,green,2,False,False,True,True,False,False,True,False,False,False,False,False,False,False,50,27,14,9,7
27478,43.638996,-79.400694,KIA,K900,1999,silver,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0
